x_dt,x_geo,base,ac_m_fb_n_imp,ac_m_google_n_imp,ac_m_linkedin_l_clk,ac_m_youtube_n_clk_alpha0_beta1,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_linkedin_l_clk_alpha1_beta1,ac_branch_prospect_visits,ac_gqv_n_actra_gix,ac_ec_psavert,ac_ec_is_bull,ac_trend,ac_s_index_weekly
2021-05-16,trn,773.0717143737892,26.108777921308928,10.08416615187973,12.210883298463685,13.703034723717638,8.495372626267079,69.66901117134509,12.36563450482748,59.00924999862397,101.59429020003863,3.7544774144465434,15.544064941499824,25.053569293095475,52.335753380696694
2021-05-23,trn,773.0717143737892,20.827089730335803,5.646086808278197,8.467697166083415,10.905802682617074,6.655274980044597,33.285193607668695,8.58009866216247,19.096119024370424,41.09645220667963,2.825287926918039,12.883606692893801,20.554588253354044,23.104987884804594
2021-05-30,trn,773.0717143737892,24.235760073499005,6.151119294482631,13.596318210786137,18.36065580982894,6.573824979621729,32.343514543827006,13.742097376909538,8.972046640612973,55.16742291105521,2.4554464792007704,11.76542945483962,19.582834359665373,28.981815491881893
2021-06-06,trn,773.0717143737892,14.601606420118987,5.597692005701136,11.48506898709277,9.110134402862473,5.973885198363437,41.88635336877531,11.609184590418561,7.684856728479783,66.15382881811753,2.003950122335081,13.818603306539027,17.00312167740674,0.0
2021-06-13,trn,773.0717143737892,28.645943435672347,17.021319568576207,10.063250289390984,15.492236355444536,9.09411554117286,36.142875001719204,10.185778795041223,26.09120103748397,64.17195003765165,2.1880083114736246,13.507848588166679,19.502722781166142,26.821035883251426
2021-06-20,trn,773.0717143737892,23.62284063372053,23.022510226502156,9.620626090421913,10.314812153697721,9.883787882319183,30.235120546017153,9.728495738442902,6.899104197898213,42.42129073092781,1.6723010738188184,11.108965904530006,15.677162653674799,27.721267794239594
2021-06-27,trn,773.0717143737892,22.34877026040174,48.75615222916591,20.903838521216038,10.929753250723028,23.27082237081822,42.382244453090706,21.08185957275608,40.582910594022835,43.66891627316398,2.3660634840353176,15.881308728044248,23.35796981709928,72.3976760716734
2021-07-04,trn,773.0717143737892,16.35171335604564,21.081967977541566,13.585449982692039,7.241085543652375,11.00954448193042,36.17501608071264,13.733086075722788,0.0,45.166639481878775,2.114102780463306,19.186288923273203,21.413733247594756,26.869657694703378
2021-07-11,trn,773.0717143737892,26.59176150032558,18.861728811040532,11.604872785015496,14.067556959157576,17.473981511311536,20.87422427526207,11.760961483827021,68.78570375979149,42.29503213206344,3.2408861141996548,21.341056394893943,32.49499239986099,23.53552749946156
2021-07-18,trn,773.0717143737892,25.450310394654792,25.22742410531667,6.198679252057294,16.026847822185957,17.584584101759308,5.2893936798682955,6.29019254371964,59.48123627040172,36.57389052959112,2.865952501599643,15.40429602965201,28.45516687397826,35.08031152142626
